size;array;vector;bst;deque;bittrick deque;tiered vector (k=2);bittrick tiered vector (k=2);deque tiered vector (k=2)
271500;0;2.88172e-05;0.0325201;0.000419232;0.000336727;0.00101137;0.000721221;0.00273014
272000;3.94764e-07;2.88172e-05;0.0316457;0.000414495;0.000329227;0.00101334;0.000939521;0.00272461
272500;0;2.88172e-05;0.0424486;0.000414889;0.0003162;0.0010161;0.000763459;0.00276251
273000;3.94764e-07;2.88172e-05;0.0318632;0.000427522;0.000315805;0.00103703;0.000696351;0.00293699
273500;0;2.96067e-05;0.0302711;0.000402257;0.000343044;0.00110492;0.000656875;0.00270132
274000;0;2.84225e-05;0.0296707;0.00045397;0.00034028;0.000993603;0.000623716;0.00270369
274500;0;2.88172e-05;0.0290873;0.000486735;0.000318963;0.00098926;0.000621742;0.00296186
275000;0;2.88173e-05;0.0359576;0.000402652;0.000345412;0.000999524;0.000760696;0.00266461
275500;0;2.9212e-05;0.032057;0.00042239;0.000314226;0.00121901;0.000642269;0.00271435
276000;0;2.88172e-05;0.031864;0.000403047;0.000316595;0.00170811;0.000626479;0.00268671
276500;0;5.76344e-05;0.0313492;0.000401862;0.000447654;0.00107453;0.00063319;0.00282488
277000;0;2.80278e-05;0.0303682;0.000426732;0.0003162;0.00105203;0.000647006;0.00262513
277500;0;2.9212e-05;0.0304065;0.000430285;0.000320148;0.0010311;0.000647401;0.00272816
278000;0;2.80277e-05;0.0369555;0.000483182;0.000366334;0.00101176;0.000703062;0.00276882
278500;0;2.80277e-05;0.0364289;0.000403047;0.000489893;0.00101295;0.000644243;0.00269698
279000;3.94764e-07;2.84225e-05;0.0311345;0.000426337;0.000339886;0.00108242;0.000654112;0.00269619
279500;0;2.80277e-05;0.0313157;0.000404231;0.0003162;0.00103703;0.000643453;0.00273053
280000;0;2.80277e-05;0.0300528;0.000425548;0.000315805;0.00100505;0.000626874;0.0026875
280500;3.94764e-07;2.80277e-05;0.0350426;0.000402257;0.000315805;0.00101255;0.000639111;0.0026654
281000;0;2.84225e-05;0.0374802;0.000427916;0.000315016;0.0010165;0.000637137;0.00278777
281500;3.94764e-07;2.84226e-05;0.0313824;0.000496209;0.000993997;0.00103347;0.000629637;0.0042993
282000;0;2.9212e-05;0.0320574;0.000425942;0.000879518;0.00108913;0.000641085;0.00306371
282500;0;2.84226e-05;0.032573;0.000467392;0.000343044;0.00101492;0.000676613;0.00274948
283000;3.94764e-07;2.84225e-05;0.031166;0.000454365;0.000315016;0.00137099;0.000653717;0.00287146
283500;0;2.80277e-05;0.0340612;0.000423969;0.000324095;0.00101571;0.000649375;0.00396652
284000;3.94764e-07;3.11858e-05;0.0345661;0.000435417;0.000320937;0.00103466;0.000631611;0.00303686
284500;0;4.3818e-05;0.0323021;0.00044647;0.000315805;0.00101374;0.000604767;0.00269579
285000;0;2.96067e-05;0.031579;0.000483182;0.000541211;0.00104492;0.000642269;0.00298081
285500;0;2.9212e-05;0.0324593;0.000402257;0.000877544;0.00108361;0.000618584;0.00302265
286000;0;2.88173e-05;0.032554;0.000426732;0.000725563;0.00104413;0.000633584;0.0027629
286500;0;5.25026e-05;0.0331075;0.000424758;0.000665165;0.00101847;0.000605162;0.00273369
287000;0;3.43438e-05;0.0343616;0.000425153;0.000470155;0.00101374;0.00060832;0.00285922
287500;3.94764e-07;3.11858e-05;0.032582;0.000406994;0.000349754;0.00108992;0.000628847;0.00270882
288000;0;3.00015e-05;0.0327155;0.000412521;0.000339096;0.00124151;0.000605952;0.00264684
288500;3.94764e-07;2.9212e-05;0.0317076;0.000431864;0.000325674;0.00100229;0.000634769;0.00318332
289000;3.94764e-07;2.9212e-05;0.0317909;0.000401468;0.000334754;0.00099005;0.000628847;0.00274198
289500;3.94764e-07;4.65813e-05;0.0360551;0.000408573;0.000440154;0.00101452;0.000631216;0.00280001
290000;0;3.03963e-05;0.0325611;0.000498183;0.00031699;0.000991234;0.000660823;0.0026579
290500;3.94764e-07;3.86862e-05;0.0326989;0.000410547;0.0003162;0.00102518;0.000607925;0.00278382
291000;3.94764e-07;3.63176e-05;0.0321064;0.000403046;0.000339885;0.00102321;0.000628453;0.00264013
291500;0;3.03963e-05;0.0307642;0.000424758;0.000325674;0.00102992;0.000649375;0.0027483
292000;0;3.00015e-05;0.0306868;0.000402257;0.000315411;0.000992813;0.000668718;0.00273803
292500;0;2.9212e-05;0.035504;0.000424363;0.000338307;0.00101452;0.000618978;0.00265632
293000;3.94764e-07;2.96067e-05;0.0363358;0.000428311;0.000316595;0.00101334;0.000607531;0.0027254
293500;0;2.96067e-05;0.0327932;0.000414495;0.000427916;0.0010236;0.000607925;0.00270448
294000;3.94764e-07;3.03962e-05;0.0317763;0.000404231;0.00031699;0.00101413;0.000630426;0.00273803
294500;0;3.15805e-05;0.0316824;0.000467392;0.000316595;0.00103821;0.000642269;0.00314345
295000;7.89529e-07;3.00015e-05;0.031834;0.000452391;0.000321332;0.00104808;0.0006324;0.00264369
295500;0;3.03963e-05;0.0370124;0.000403047;0.000321727;0.00101689;0.00065648;0.00267961
296000;3.94764e-07;2.9212e-05;0.0328813;0.000446075;0.000352518;0.00105045;0.000609899;0.00277198
296500;0;2.9212e-05;0.0319765;0.00040581;0.000315411;0.00102874;0.000607925;0.00270764
297000;0;2.88172e-05;0.0327948;0.00044647;0.000435417;0.001039;0.000628453;0.00273645
297500;0;2.88173e-05;0.0307571;0.000406994;0.000345412;0.00101374;0.000844779;0.00275974
298000;0;2.9212e-05;0.0307286;0.000402257;0.000345017;0.00106071;0.000636743;0.00272658
298500;0;2.88172e-05;0.0382168;0.000403441;0.000339886;0.00101966;0.00060832;0.00271435
299000;3.94764e-07;2.96067e-05;0.0328659;0.000402257;0.000388835;0.00323937;0.000822278;0.0027254
299500;3.94764e-07;2.9212e-05;0.0324285;0.000467392;0.000345017;0.00141599;0.000902019;0.00277751
300000;0;2.88173e-05;0.0325733;0.000456339;0.000316595;0.00105124;0.000710957;0.0027329
300500;0;2.96067e-05;0.0330644;0.000412126;0.0003162;0.001069;0.000701483;0.00268987
301000;3.94764e-07;4.06599e-05;0.0336534;0.000411731;0.000319753;0.00104058;0.000710562;0.0027554
301500;0;2.84225e-05;0.0361838;0.000448838;0.00034107;0.001024;0.00230183;0.00271474
302000;3.94764e-07;2.84226e-05;0.0334702;0.000425942;0.000530158;0.00138165;0.00176812;0.00267803
302500;3.94764e-07;2.80278e-05;0.0332721;0.000402257;0.000319358;0.00182575;0.00118032;0.00266303
303000;3.94764e-07;2.80278e-05;0.0322686;0.000424758;0.000316595;0.00139112;0.000825831;0.00266856
303500;0;2.84226e-05;0.0318367;0.000461076;0.000318174;0.00104768;0.00125612;0.0042914
304000;3.94764e-07;2.84225e-05;0.0330518;0.000405415;0.0003162;0.00103387;0.00201879;0.00324214
304500;0;2.84225e-05;0.0368379;0.000402652;0.000316595;0.00108953;0.00110256;0.00298791
305000;3.94764e-07;3.00015e-05;0.0345531;0.000402257;0.000341465;0.00111558;0.00187825;0.00409086
305500;3.94764e-07;2.80277e-05;0.0330475;0.000425548;0.000316595;0.00104018;0.00131178;0.00398152
306000;3.94764e-07;3.78967e-05;0.0336348;0.000436996;0.000309489;0.00106229;0.000656086;0.00295633
306500;0;2.84225e-05;0.0322291;0.000435417;0.000345807;0.00102479;0.000831752;0.00300884
307000;3.94764e-07;2.80277e-05;0.0316674;0.000411336;0.00033199;0.00105479;0.000719641;0.00271829
307500;0;2.84225e-05;0.0484939;0.000393967;0.000307121;0.00109861;0.000636742;0.00275264
308000;3.94764e-07;2.9212e-05;0.0357148;0.000465418;0.000328043;0.00121269;0.000620952;0.00312766
308500;0;2.88173e-05;0.0331911;0.000774118;0.000326858;0.00100505;0.000615426;0.00289001
309000;3.94764e-07;2.80277e-05;0.0323365;0.000691219;0.000331596;0.00104768;0.000824647;0.00284264
309500;0;2.96067e-05;0.0321367;0.0004141;0.000337122;0.00103505;0.000663981;0.00276645
310000;3.94764e-07;3.00015e-05;0.0378074;0.000412915;0.0003162;0.00100742;0.000872017;0.00299305
310500;3.94764e-07;2.84225e-05;0.033595;0.00042239;0.0003162;0.00106545;0.000637927;0.00272145
311000;3.94764e-07;2.96067e-05;0.0324798;0.00102203;0.000403836;0.00101729;0.000635953;0.00270171
311500;0;2.9212e-05;0.0339814;0.000797014;0.000315805;0.00113848;0.000634769;0.00271672
312000;3.94764e-07;6.47401e-05;0.0317665;0.000477261;0.000375019;0.00100545;0.000729116;0.00272106
312500;0;5.36869e-05;0.0311838;0.000477656;0.000316595;0.00100347;0.000637927;0.00270093
313000;3.94764e-07;2.80277e-05;0.0391034;0.000497788;0.0003162;0.00106505;0.000981365;0.00268948
313500;3.94764e-07;2.80277e-05;0.0334067;0.000473708;0.00033199;0.00103426;0.000651348;0.0027558
314000;3.94764e-07;2.96067e-05;0.0324423;0.0015056;0.000339885;0.00101768;0.000619373;0.00270014
314500;3.94764e-07;2.88172e-05;0.0347299;0.00125098;0.000316595;0.00099755;0.000614636;0.00281027
315000;3.94764e-07;2.80278e-05;0.034169;0.000815567;0.000315805;0.00105558;0.000713325;0.00269421
315500;3.94764e-07;2.96067e-05;0.0325844;0.000436601;0.000331201;0.00098097;0.000651743;0.00267724
316000;0;2.84225e-05;0.0389281;0.000427522;0.00032449;0.00106821;0.000648191;0.00273803
316500;0;3.86861e-05;0.0339503;0.000412126;0.000318174;0.00107137;0.000610689;0.0028154
317000;3.94764e-07;2.84226e-05;0.0327249;0.000445286;0.000316595;0.00101926;0.000707009;0.00269777
317500;3.94764e-07;2.84225e-05;0.0327928;0.000757143;0.000317384;0.00145902;0.000632006;0.00274514
318000;0;2.80277e-05;0.0339033;0.000431864;0.0003162;0.00139625;0.00063319;0.00288843
318500;0;2.84226e-05;0.0359592;0.00040502;0.00034936;0.0010769;0.000634374;0.00281304
319000;3.94764e-07;2.80277e-05;0.037963;0.000402652;0.000329227;0.00100623;0.000642269;0.00293778
319500;3.94648e-07;2.80277e-05;0.0335192;0.000433838;0.0003162;0.00110019;0.000674639;0.00278185
320000;0;3.82913e-05;0.0358013;0.000421205;0.000352912;0.00101966;0.000647006;0.00341465
320500;0;3.03963e-05;0.0322027;0.000424758;0.000341465;0.00101097;0.000630426;0.00280435
321000;3.94648e-07;2.88173e-05;0.0321237;0.000522263;0.000316595;0.00101295;0.000609899;0.00276132
321500;0;2.92121e-05;0.041817;0.000410942;0.0003162;0.001054;0.000723984;0.00280356
322000;0;2.88172e-05;0.0348941;0.000404231;0.00032449;0.00100584;0.00063319;0.00270843
322500;0;2.9212e-05;0.0336408;0.000403047;0.000353702;0.000977417;0.000632005;0.0027783
323000;0;2.84225e-05;0.0328844;0.000423969;0.000487919;0.00099755;0.000611083;0.00267842
323500;0;2.80277e-05;0.0322264;0.000411336;0.000309094;0.000992813;0.00060911;0.00278146
324000;3.94764e-07;2.80277e-05;0.0365596;0.000403441;0.000328043;0.0010615;0.000611873;0.00279646
324500;3.94764e-07;2.84225e-05;0.0363397;0.000619768;0.000331201;0.00099834;0.000633584;0.00278659
325000;0;2.84226e-05;0.0335508;0.000408178;0.000317384;0.00105163;0.000628847;0.00420179
325500;0;2.80277e-05;0.0353481;0.000402652;0.00031699;0.00099834;0.0006324;0.00290817
326000;0;2.84225e-05;0.0328098;0.000403836;0.000317779;0.000999524;0.000631611;0.00375493
326500;0;2.80277e-05;0.0333798;0.000401862;0.000326069;0.00103979;0.000609504;0.00368229
327000;0;2.84226e-05;0.0387797;0.000403836;0.000307515;0.0010311;0.000778855;0.00311937
327500;0;2.80277e-05;0.0341129;0.000435417;0.000386862;0.00102005;0.000639506;0.00311424
328000;0;2.84226e-05;0.0341528;0.000400678;0.000992024;0.000980576;0.000645822;0.00274356
328500;0;2.80277e-05;0.0354709;0.000396336;0.000707799;0.00104808;0.00065727;0.00274277
329000;0;2.88173e-05;0.0336301;0.000392388;0.000410942;0.00102755;0.000635953;0.00277672
329500;0;2.80278e-05;0.0325201;0.000391993;0.000318174;0.00107176;0.000609899;0.00298239
330000;0;2.84225e-05;0.0386242;0.000436206;0.000377782;0.00099834;0.000611083;0.00268829
330500;3.94764e-07;2.80277e-05;0.0334169;0.000390809;0.00132678;0.00111992;0.000609504;0.00272501
331000;0;2.80277e-05;0.0331848;0.000392783;0.0011069;0.00115624;0.000693982;0.00313792
331500;0;2.80278e-05;0.0333111;0.000436601;0.00090794;0.00100268;0.000699904;0.00276132
332000;0;3.0791e-05;0.0341496;0.000391993;0.000459497;0.000978602;0.00079504;0.00275185
332500;0;2.84226e-05;0.0330321;0.000529369;0.000331596;0.00105242;0.000858596;0.00277514
333000;0;2.88172e-05;0.0373053;0.000413705;0.00033278;0.00107571;0.000615821;0.00279132
333500;0;2.92121e-05;0.0336538;0.000478445;0.000325674;0.00111045;0.000631611;0.0028079
334000;0;2.80278e-05;0.0337667;0.000433443;0.000363571;0.00106663;0.000622926;0.00277553
334500;0;2.80277e-05;0.0325682;0.0004141;0.00112229;0.00109624;0.000750038;0.00272027
335000;0;2.84225e-05;0.0321865;0.000403046;0.000493051;0.00104729;0.000613847;0.00283119
335500;0;2.84226e-05;0.0421284;0.000431864;0.000348965;0.00102755;0.000632005;0.00270566
336000;0;2.84226e-05;0.0347599;0.000404626;0.000318569;0.00103584;0.000609504;0.00281462
336500;0;2.80277e-05;0.0365103;0.00043739;0.000335938;0.00220511;0.00062411;0.00285804
337000;0;2.84225e-05;0.0364803;0.000412126;0.000314621;0.00288646;0.000611083;0.0028312
337500;0;2.9212e-05;0.0321486;0.000729905;0.000315411;0.00167022;0.00081991;0.00295673
338000;0;2.84226e-05;0.0324758;0.000444496;0.000742143;0.00109821;0.000824252;0.0027329
338500;0;2.84225e-05;0.0407934;0.000408178;0.000366729;0.00115901;0.000680166;0.00275501
339000;0;2.80277e-05;0.0344208;0.000403047;0.000343438;0.00162324;0.000635164;0.00282448
339500;3.94764e-07;2.88173e-05;0.0349944;0.000403046;0.000341859;0.00128928;0.000632795;0.00269935
340000;0;2.84225e-05;0.032856;0.000404231;0.000371861;0.00194891;0.000897282;0.00271474
340500;0;2.80277e-05;0.0324636;0.000403046;0.000364755;0.00210129;0.000771355;0.00281777
341000;0;2.9212e-05;0.0350765;0.000399099;0.000318569;0.00226117;0.000640295;0.00277988
341500;3.94764e-07;2.80278e-05;0.0374671;0.000428311;0.000339096;0.00169864;0.000645822;0.00268158
342000;0;2.84225e-05;0.0340047;0.000391204;0.000440943;0.00134928;0.000639506;0.00280435
342500;0;4.2239e-05;0.0344082;0.000420811;0.000354097;0.00103071;0.000611083;0.00273566
343000;0;2.84225e-05;0.0336566;0.00041331;0.000340675;0.00105834;0.000634769;0.00294844
343500;0;2.80278e-05;0.0335105;0.000393572;0.000319753;0.00102834;0.00161969;0.00273803
344000;3.94764e-07;5.28974e-05;0.03849;0.000393967;0.000344623;0.00137849;0.00122217;0.00277277
344500;0;2.80277e-05;0.0432784;0.000407784;0.000344623;0.00102834;0.000623716;0.00279961
345000;0;3.98704e-05;0.0391204;0.000398704;0.000521868;0.00104334;0.000633584;0.00282606
345500;0;5.13183e-05;0.0337442;0.000402257;0.000343833;0.00106663;0.000651743;0.00272619
346000;0;4.3818e-05;0.034855;0.000404231;0.000317384;0.000999524;0.00109269;0.00269342
346500;0;2.9212e-05;0.0350939;0.000401862;0.000348965;0.00279843;0.00167416;0.00397717
347000;0;2.9212e-05;0.0372378;0.000403441;0.000317779;0.00202273;0.000988471;0.00286199
347500;0;2.88172e-05;0.0344417;0.000462655;0.0003162;0.00126362;0.000645427;0.0038323
348000;0;2.88172e-05;0.0340805;0.000390809;0.000315411;0.00104729;0.000637137;0.00356742
348500;0;2.96067e-05;0.0334201;0.000400678;0.000329227;0.00104453;0.000654112;0.00280238
349000;3.94764e-07;3.63176e-05;0.0346265;0.000408178;0.000348175;0.00179614;0.00146771;0.0045997
349500;0;6.19768e-05;0.0418371;0.000391993;0.000321727;0.00105755;0.000726352;0.00366926
350000;3.94764e-07;5.56607e-05;0.0347248;0.000391993;0.000317384;0.001069;0.000658849;0.00274198
350500;0;5.0134e-05;0.0347232;0.000433048;0.000348965;0.00106229;0.00064977;0.00382046
351000;0;3.63176e-05;0.0337387;0.00041331;0.000379361;0.00108558;0.000646611;0.00284304
351500;3.94764e-07;4.57917e-05;0.0335294;0.000431074;0.000360413;0.0011219;0.000709378;0.00276448
352000;0;4.30285e-05;0.0348175;0.000414495;0.000326858;0.00102518;0.00123914;0.0028983
352500;3.94764e-07;4.10548e-05;0.0412667;0.000412915;0.00031699;0.00102716;0.000662402;0.00274751
353000;0;4.22389e-05;0.036333;0.000411731;0.00034028;0.001069;0.000628847;0.00266974
353500;0;3.5923e-05;0.0348993;0.00039752;0.000343833;0.00105597;0.000629637;0.00279882
354000;0;3.3949e-05;0.0329282;0.000392388;0.000321727;0.00113058;0.000629637;0.0029812
354500;3.94764e-07;3.67124e-05;0.0336724;0.0004141;0.000329622;0.0011594;0.000637927;0.00280593
355000;0;3.55281e-05;0.0387612;0.000420021;0.00034107;0.00104808;0.00103821;0.00271948
355500;0;3.43438e-05;0.03566;0.000973865;0.00032449;0.00099834;0.000725168;0.00273014
356000;0;3.51333e-05;0.0359994;0.00133862;0.000346991;0.00106269;0.000623321;0.00276369
356500;0;5.48712e-05;0.034814;0.000705825;0.000318569;0.00101887;0.000620163;0.00268671
357000;0;4.066e-05;0.0344619;0.000439364;0.000318569;0.00107058;0.000654507;0.00277988
357500;0;3.00015e-05;0.0362659;0.000579108;0.000317384;0.00105084;0.000617399;0.00271356
358000;3.94764e-07;2.9212e-05;0.0382815;0.00139033;0.000395941;0.00101097;0.000612662;0.00268435
358500;0;2.9212e-05;0.0352956;0.00124704;0.000321727;0.00126875;0.000674244;0.00273014
359000;3.94764e-07;3.03963e-05;0.0353801;0.000896098;0.000339885;0.00104808;0.000639111;0.00274672
359500;3.94764e-07;2.9212e-05;0.0350757;0.000473313;0.000317384;0.0010615;0.000614636;0.00279843
360000;3.94764e-07;2.80278e-05;0.0334051;0.000428311;0.00031699;0.00103545;0.000613847;0.00274948
360500;7.89529e-07;2.84226e-05;0.0391575;0.000418837;0.000317779;0.00102755;0.000615031;0.00274474
361000;3.94764e-07;5.28974e-05;0.035264;0.00120598;0.000319753;0.00102045;0.000660428;0.00282212
361500;0;2.84226e-05;0.0357342;0.000522658;0.000319358;0.00101729;0.000617794;0.00279922
362000;0;2.9212e-05;0.0343237;0.000426732;0.000319753;0.001024;0.000810435;0.00533632
362500;3.94764e-07;2.80277e-05;0.033582;0.000416074;0.00034028;0.00099834;0.000654507;0.00412008
363000;0;2.9212e-05;0.042539;0.000416073;0.000317779;0.0010769;0.000635558;0.00303726
363500;3.94764e-07;2.96067e-05;0.0434252;0.000422784;0.000346596;0.0010765;0.000614636;0.0026875
364000;0;2.88172e-05;0.0394405;0.000474103;0.000317779;0.00102676;0.000815173;0.00276645
364500;3.94764e-07;2.88172e-05;0.0351373;0.000460681;0.00034028;0.00126598;0.000647796;0.00270724
365000;0;2.92121e-05;0.0338531;0.000415679;0.00030791;0.00105203;0.00068135;0.00281777
365500;0;2.88172e-05;0.0391263;0.000441338;0.000354097;0.0010465;0.000636743;0.00272264
366000;0;2.9212e-05;0.0366559;0.000422784;0.00032528;0.00127072;0.000612662;0.00269698
366500;0;3.00015e-05;0.0374182;0.000403441;0.000329622;0.00109703;0.000636348;0.00269856
367000;3.94764e-07;2.88172e-05;0.0354436;0.000403047;0.000339885;0.00103624;0.000645032;0.00269027
367500;0;2.88172e-05;0.0340336;0.000404231;0.000330017;0.00209063;0.000749248;0.00275777
368000;0;3.00015e-05;0.0353201;0.000565686;0.000319753;0.00117637;0.000732274;0.00274869
368500;0;2.88172e-05;0.0428532;0.000408968;0.000351728;0.00105479;0.000749248;0.00288054
369000;0;2.88172e-05;0.0353469;0.000403441;0.000352912;0.00102676;0.00064819;0.00504578
369500;0;2.96067e-05;0.0362849;0.000427127;0.000319753;0.00104453;0.00063319;0.00369453
370000;3.94764e-07;2.9212e-05;0.0345606;0.000402652;0.000318174;0.00103505;0.0006324;0.00279448
370500;3.94764e-07;2.9212e-05;0.0363697;0.000415679;0.000345412;0.0010236;0.000815962;0.00516144
371000;0;2.84225e-05;0.0373546;0.000392388;0.000321332;0.00102992;0.000760696;0.00473787
371500;0;3.90809e-05;0.0385085;0.000397915;0.000342649;0.00158297;0.000744906;0.00319674
372000;3.94764e-07;2.80278e-05;0.0358467;0.000391204;0.000347781;0.00222169;0.000640295;0.00271198
372500;3.94764e-07;2.88173e-05;0.0354993;0.000445285;0.000408178;0.00167101;0.000718062;0.00292317
373000;3.94764e-07;2.80277e-05;0.0343632;0.000412915;0.000330411;0.00140494;0.000677008;0.0027329
373500;0;3.82914e-05;0.0353299;0.000416073;0.000326069;0.00105637;0.000637137;0.00265908
374000;0;2.84225e-05;0.0390568;0.000485945;0.000323306;0.00310002;0.000638716;0.00281935
374500;0;2.84225e-05;0.035549;0.000458312;0.000318174;0.00195484;0.000747274;0.0027554
375000;3.94764e-07;2.80277e-05;0.034795;0.000393967;0.000330017;0.00141718;0.000669113;0.00268987
375500;3.94648e-07;2.88172e-05;0.0335914;0.000497393;0.000847543;0.00107453;0.000637137;0.00268553
376000;3.94764e-07;2.84225e-05;0.0359165;0.000440154;0.00179298;0.00111361;0.000684508;0.00278461
376500;0;2.88172e-05;0.041078;0.000410547;0.000999129;0.00155337;0.000617399;0.00262513
377000;0;2.9212e-05;0.0363504;0.000411731;0.000619768;0.001069;0.000617399;0.00265355
377500;0;3.00015e-05;0.0358522;0.000449233;0.000402652;0.00104808;0.000648191;0.0028079
378000;0;3.0791e-05;0.0346648;0.00043068;0.000378966;0.001039;0.000637927;0.00262513
378500;0;3.00015e-05;0.0349131;0.00040502;0.000345017;0.00103308;0.000625295;0.00278067
379000;0;2.88172e-05;0.0396766;0.000406205;0.00132915;0.00215261;0.000657665;0.00268829
379500;0;2.9212e-05;0.0379199;0.000418837;0.00128296;0.00196312;0.000614636;0.00293344
380000;3.94764e-07;3.0791e-05;0.0355699;0.00039673;0.00205668;0.00115664;0.000659244;0.00272974
380500;0;4.10548e-05;0.0353228;0.000391993;0.00113019;0.00105676;0.000628453;0.00268435
381000;3.94764e-07;2.88172e-05;0.0355131;0.000403836;0.000827805;0.00105558;0.000614241;0.00273132
381500;3.94764e-07;3.03963e-05;0.0349482;0.00040502;0.000777671;0.00178983;0.000628847;0.00320069
382000;0;2.9212e-05;0.04635;0.000404231;0.000768986;0.00115703;0.000637927;0.00272777
382500;0;2.88172e-05;0.0414092;0.000406599;0.000501341;0.00101492;0.000619768;0.00269303
383000;3.94764e-07;3.03963e-05;0.03629;0.000403836;0.000367913;0.00101452;0.00148665;0.00296699
383500;3.94764e-07;2.88172e-05;0.0358261;0.000417258;0.000358044;0.00101689;0.00145784;0.00305463
384000;0;2.88172e-05;0.0379231;0.000403836;0.000330806;0.00108203;0.000741353;0.00277948
384500;0;2.88172e-05;0.0406272;0.000409363;0.00033199;0.00109821;0.000934784;0.00268277
385000;3.94764e-07;2.88172e-05;0.0363622;0.000392783;0.000333569;0.00104334;0.000792277;0.00286554
385500;0;2.88173e-05;0.0367274;0.00043068;0.000498183;0.00101768;0.00168719;0.00276448
386000;0;3.03963e-05;0.0363358;0.000395151;0.000379756;0.00104571;0.00119374;0.0027483
386500;3.94764e-07;2.88173e-05;0.0354341;0.000412521;0.000335938;0.00104137;0.000740958;0.00271356
387000;3.94764e-07;2.84226e-05;0.0420594;0.000391993;0.000328832;0.00107769;0.000639901;0.00276961
387500;0;2.84225e-05;0.040144;0.000391204;0.000341859;0.00147836;0.00108124;0.00267211
388000;3.94764e-07;2.80277e-05;0.0425086;0.000391993;0.000329227;0.00103979;0.00075359;0.00281304
388500;0;6.15821e-05;0.0374616;0.000425942;0.000321332;0.00102597;0.000638322;0.00276527
389000;3.94764e-07;2.88172e-05;0.0376866;0.000429495;0.00109663;0.00117006;0.000633979;0.00279764
389500;3.94764e-07;2.88172e-05;0.0442305;0.000396336;0.00124862;0.00101334;0.00061582;0.00276882
390000;0;2.88172e-05;0.0373456;0.000409363;0.000651348;0.00122019;0.000637927;0.00393059
390500;0;2.88172e-05;0.0360812;0.000399494;0.000403441;0.00102637;0.000842411;0.0036286
391000;3.94764e-07;2.88172e-05;0.0354188;0.000427127;0.000339885;0.00101452;0.000783197;0.00279172
391500;0;2.88172e-05;0.0356746;0.000473313;0.000320542;0.00105676;0.000713325;0.00476669
392000;0;2.88172e-05;0.040174;0.000427916;0.000320148;0.000984918;0.000651743;0.00417218
392500;0;4.30285e-05;0.0392499;0.000416468;0.000348175;0.00101808;0.000615821;0.0028987
393000;0;2.88172e-05;0.0367021;0.000433838;0.000333569;0.000982944;0.000667928;0.00272737
393500;3.94764e-07;2.9212e-05;0.0362201;0.000411731;0.000349754;0.00100545;0.000644243;0.00293383
394000;0;2.88172e-05;0.0353469;0.000442522;0.000438575;0.00108795;0.00106032;0.00268079
394500;0;2.88172e-05;0.0379973;0.000392388;0.00038173;0.000985313;0.000633584;0.00269106
395000;0;2.9212e-05;0.0400031;0.000459892;0.000376203;0.00107058;0.000643059;0.00268592
395500;3.94648e-07;2.80277e-05;0.0376045;0.00039752;0.000458312;0.00101492;0.000627663;0.00273685
396000;0;6.3161e-05;0.0364581;0.000393967;0.000799777;0.000984128;0.00061582;0.00264605
396500;3.94764e-07;4.93446e-05;0.0372177;0.000391993;0.000461865;0.000984128;0.000640295;0.00274119
397000;0;2.80278e-05;0.0387781;0.000391993;0.000334754;0.00142112;0.000659244;0.0027404
397500;3.94764e-07;2.80277e-05;0.0390406;0.00046305;0.000319753;0.00113572;0.000635164;0.00297844
398000;0;2.80277e-05;0.0364534;0.000411731;0.000328832;0.000991234;0.000651743;0.00390493
398500;0;2.80278e-05;0.037269;0.000441338;0.000328832;0.00102716;0.000618189;0.00267448
399000;0;4.06599e-05;0.034992;0.000440154;0.000319358;0.00104689;0.000686482;0.00271158
399500;3.94764e-07;3.75019e-05;0.0376681;0.000471734;0.000356071;0.00103939;0.000669113;0.00338859
400000;3.94764e-07;3.43439e-05;0.0540209;0.000393178;0.000364755;0.00114085;0.000659244;0.00286001
400500;0;2.88172e-05;0.0396415;0.000391204;0.00034028;0.00116058;0.000882281;0.00271119
401000;0;3.03963e-05;0.0359205;0.000394362;0.000315805;0.00123717;0.000708983;0.00268829
401500;0;2.88173e-05;0.0362379;0.000393178;0.000321332;0.0012419;0.000665955;0.00268079
402000;0;2.88173e-05;0.0379341;0.000480419;0.000311068;0.00112979;0.000662402;0.00277948
402500;3.94764e-07;3.27647e-05;0.0421908;0.000502525;0.000452786;0.00127822;0.000642269;0.00303213
403000;3.94764e-07;4.14494e-05;0.0363638;0.000921757;0.000639901;0.0012802;0.000637927;0.00264842
403500;0;3.11858e-05;0.0358893;0.000967943;0.000520684;0.00112308;0.000706614;0.00264408
404000;0;3.0791e-05;0.0364191;0.000541606;0.000421995;0.00112664;0.000774513;0.00269342
404500;0;2.96067e-05;0.039403;0.000508052;0.000388441;0.00117203;0.000634769;0.00286712
405000;0;3.00015e-05;0.0406639;0.00107058;0.000605162;0.00115466;0.000642269;0.00268987
405500;0;3.27649e-05;0.0371841;0.00136349;0.000860964;0.00220116;0.000617399;0.002635
406000;0;2.96067e-05;0.0371498;0.000952943;0.000617794;0.00233459;0.00061661;0.00268948
406500;0;3.00015e-05;0.0351732;0.000520684;0.000470945;0.0011369;0.000760301;0.00283198
407000;3.94648e-07;3.00015e-05;0.0380968;0.000410152;0.00053529;0.00116098;0.000840437;0.00275066
407500;3.94764e-07;3.00015e-05;0.0388034;0.000479235;0.000500551;0.00102755;0.000716483;0.00263066
