size;array;vector;bst;deque;bittrick deque;tiered vector (k=2);bittrick tiered vector (k=2);deque tiered vector (k=2)
273500;8.34453e-308;0.0117744;0.00120401;0.432012;0.0880126;0.00181114;0.000759117;0.00180088
274000;8.34446e-308;0.0119248;0.00114282;0.436299;0.0884598;0.00174798;0.000767407;0.00174364
274500;9.79107e-307;0.0120586;0.00113058;0.436179;0.0890946;0.00177246;0.000773723;0.00172509
275000;3.56012e-307;0.0114424;0.00117716;0.452911;0.0968595;0.00175588;0.000761486;0.00169469
275500;2.33644e-307;0.0121273;0.00113256;0.443076;0.100875;0.00173851;0.00077096;0.00173614
276000;4.0054e-307;0.0116552;0.00138678;0.456466;0.0946512;0.00173575;0.000753196;0.00170574
276500;2.11396e-307;0.0121617;0.00139349;0.4542;0.0940366;0.00171009;0.000760696;0.00168916
277000;2.33647e-307;0.0119374;0.00157468;0.425835;0.0870182;0.00170693;0.000759512;0.0016489
277500;4.00542e-307;0.0117385;0.00139902;0.432452;0.089337;0.00197457;0.000752011;0.00167811
278000;1.33515e-307;0.011787;0.00136941;0.449278;0.0923762;0.00174561;0.000765038;0.00175035
278500;4.0054e-307;0.011967;0.00125651;0.439019;0.0905205;0.00174403;0.000769381;0.00165561
279000;4.22787e-307;0.0115897;0.0012119;0.44994;0.0952643;0.00171127;0.000755564;0.00167535
279500;6.89801e-307;0.0112987;0.00123243;0.459829;0.0958169;0.00173614;0.000768986;0.00171917
280000;2.6702e-307;0.0112794;0.00119611;0.463032;0.0943792;0.00164732;0.000730695;0.00163469
280500;5.1179e-307;0.0113694;0.00117559;0.427805;0.0872582;0.00167851;0.000748064;0.0016789
281000;1.00133e-307;0.0114582;0.00121388;0.449209;0.0971172;0.00170851;0.00077017;0.00169785
281500;2.2252e-307;0.0119769;0.00119256;0.439271;0.0902201;0.00173061;0.000772934;0.00169824
282000;3.56012e-307;0.0124479;0.00114835;0.418701;0.0838574;0.00192799;0.000788329;0.00173377
282500;2.33644e-307;0.0121644;0.00115545;0.427531;0.094048;0.00174325;0.000787934;0.0017393
283000;4.0054e-307;0.0116651;0.00120322;0.436807;0.088253;0.00172785;0.000761091;0.00165561
283500;2.33644e-307;0.0117898;0.00125493;0.424746;0.0895577;0.00170772;0.000758722;0.00168758
284000;2.44771e-307;0.0122497;0.00117914;0.403381;0.0832889;0.00181233;0.000799382;0.00173732
284500;1.61325e-307;0.0117199;0.00115072;0.437315;0.0882929;0.0017464;0.000776486;0.0016789
285000;9.3461e-307;0.0125102;0.00119572;0.433231;0.0892075;0.0017693;0.000797803;0.00169587
285500;4.45037e-308;0.011802;0.00114677;0.437868;0.0883043;0.00174127;0.000779644;0.00168403
286000;1.11261e-306;0.0119899;0.00116572;0.404846;0.0826024;0.00171482;0.000767407;0.00167811
286500;1.22382e-307;0.0126014;0.00114164;0.427334;0.0868859;0.00171759;0.000772934;0.00174048
287000;8.90105e-307;0.0117365;0.00114993;0.441874;0.0898308;0.00177956;0.000779644;0.00168048
287500;1.22382e-307;0.0129784;0.00113493;0.415643;0.0856109;0.00173219;0.000789119;0.00183838
288000;1.78017e-306;0.0127341;0.00115348;0.432805;0.0869321;0.00171403;0.000784382;0.00201681
288500;1.11261e-306;0.0121218;0.00114243;0.421694;0.0870841;0.00173496;0.000779644;0.00179417
289000;1.05694e-307;0.0126105;0.00112782;0.422673;0.0865117;0.00179141;0.00081912;0.00181233
289500;9.34579e-307;0.0122892;0.00113848;0.408328;0.0850993;0.00176969;0.000793066;0.00173061
290000;1.33512e-306;0.0126223;0.00150165;0.437195;0.0895896;0.00178233;0.000797014;0.00184667
290500;1.78021e-306;0.0123109;0.00122059;0.431876;0.0877023;0.0017243;0.000781223;0.00174601
291000;3.56012e-307;0.0123275;0.00116966;0.417456;0.0861414;0.00174877;0.000792277;0.00186878
291500;2.33644e-307;0.0127716;0.00113848;0.417975;0.0859164;0.00172982;0.000810041;0.00206616
292000;4.0054e-307;0.0124968;0.00119217;0.419836;0.0863949;0.00174088;0.000790303;0.00222445
292500;4.8954e-307;0.0122517;0.00120203;0.426831;0.0869029;0.00170851;0.000785566;0.00189404
293000;1.22384e-307;0.0128134;0.00114914;0.408119;0.0826747;0.0017993;0.000809251;0.00187825
293500;3.449e-307;0.0121561;0.00112387;0.422448;0.0873261;0.00173496;0.000789119;0.00181549
294000;4.22792e-307;0.0122311;0.00116098;0.423391;0.0877441;0.00173693;0.000793856;0.00178548
294500;4.00546e-307;0.012498;0.00114756;0.437775;0.0905651;0.00178667;0.000806093;0.00185891
295000;4.22789e-307;0.0129717;0.00112071;0.410697;0.0851589;0.00177601;0.000829779;0.00187786
295500;1.61324e-307;0.0120784;0.00116177;0.421911;0.088585;0.00171522;0.000788329;0.00203023
296000;1.05695e-307;0.0124696;0.00115348;0.407927;0.0851723;0.0017239;0.000797803;0.00196668
296500;1.37962e-306;0.0134316;0.00120993;0.386913;0.0790394;0.00178193;0.000830963;0.00184628
297000;1.29061e-306;0.0124562;0.00144205;0.418284;0.0870782;0.00179338;0.00082741;0.00184154
297500;7.56604e-307;0.012438;0.00118782;0.397683;0.0810597;0.00172667;0.000825041;0.00178391
298000;6.2304e-307;0.0116868;0.0011898;0.426947;0.0885937;0.00169587;0.000793461;0.00175193
298500;1.02361e-306;0.0126271;0.00123361;0.421349;0.0869838;0.00170969;0.000809251;0.00171206
299000;2.22526e-307;0.0126575;0.00119532;0.412307;0.0867786;0.00180246;0.000842016;0.00177167
299500;2.05837e-312;0.012976;0.00115506;0.395345;0.0853819;0.00178035;0.000839253;0.00204681
300000;1.02361e-306;0.0132022;0.00111992;0.398925;0.0827603;0.00178667;0.000840832;0.00178351
300500;2.44777e-307;0.0126046;0.00128888;0.405048;0.0832791;0.00175588;0.000825831;0.00177206
301000;1.69119e-306;0.0124771;0.0011365;0.409134;0.0869519;0.00176654;0.00082662;0.00181351
301500;6.2304e-307;0.0132157;0.00115861;0.426491;0.0879001;0.00177246;0.000842411;0.00181272
302000;1.02361e-306;0.0125027;0.00115664;0.419676;0.098084;0.00173298;0.00081083;0.0017922
302500;4.45061e-308;0.0123255;0.00116098;0.415894;0.0845545;0.00175351;0.000819515;0.00174088
303000;9.34604e-307;0.0130167;0.00117243;0.404183;0.0836035;0.00180009;0.000836884;0.00175114
303500;2.13613e-306;0.0123792;0.00112782;0.416254;0.0857396;0.00173969;0.000809251;0.00177285
304000;8.70036e-313;0.0126977;0.00124862;0.414626;0.084909;0.00174759;0.000794645;0.00200615
304500;1.02361e-306;0.013779;0.0011215;0.413314;0.0856717;0.00181707;0.000836095;0.00187154
305000;2.44777e-307;0.013188;0.0011823;0.399542;0.0815504;0.00181707;0.000865701;0.00187865
305500;1.69119e-306;0.0137652;0.00120243;0.392534;0.0838815;0.00188141;0.000868859;0.0018297
306000;1.22384e-307;0.0139539;0.00199865;0.404326;0.0826131;0.00180878;0.000857412;0.00181075
306500;1.44635e-307;0.0129464;0.00129243;0.409829;0.0832573;0.00181312;0.00086057;0.00178351
307000;1.37962e-306;0.0135291;0.00119572;0.380551;0.0833702;0.00179496;0.000913072;0.00177877
307500;1.29061e-306;0.0125244;0.00114756;0.424256;0.0870375;0.00178627;0.000872807;0.0017922
308000;1.24611e-306;0.0133151;0.00118466;0.401487;0.089862;0.00183286;0.000872018;0.0019347
308500;6.67536e-308;0.0124696;0.00114795;0.415475;0.0858687;0.0017618;0.000816357;0.00191378
309000;6.95358e-308;0.0128714;0.00121348;0.413002;0.0847858;0.00175825;0.000817541;0.0018372
309500;1.37962e-306;0.0130447;0.00114243;0.399944;0.0899958;0.00186523;0.00086728;0.00184667
310000;1.29061e-306;0.0134687;0.00114637;0.409691;0.0839367;0.00179417;0.000845569;0.00188694
310500;1.05695e-307;0.0128572;0.00116019;0.403522;0.085012;0.0017768;0.000834516;0.00180167
311000;1.44635e-307;0.014362;0.00114045;0.409289;0.0846303;0.00187983;0.000879913;0.00186009
311500;1.37962e-306;0.0133945;0.00116295;0.390132;0.0810009;0.00177996;0.000857017;0.00189523
312000;1.29061e-306;0.0128959;0.00116335;0.402364;0.0846185;0.00177206;0.000835305;0.00180364
312500;1.24611e-306;0.0134608;0.0011598;0.407491;0.0839951;0.00185417;0.000860175;0.00183957
313000;3.56012e-307;0.0146561;0.0011065;0.418354;0.0885984;0.00183759;0.000862938;0.00191418
313500;8.90105e-307;0.0130676;0.0012044;0.41587;0.0866976;0.00182772;0.000831358;0.00179654
314000;3.56046e-307;0.0135911;0.0011069;0.390847;0.0865804;0.00183364;0.0008357;0.00180799
314500;1.61327e-307;0.0129895;0.00113769;0.398116;0.0837378;0.00185851;0.000838463;0.00183838
315000;5.11798e-307;0.0135761;0.00114677;0.400039;0.0823297;0.00181312;0.000835305;0.00188852
315500;3.44898e-307;0.0136156;0.00133625;0.407599;0.0859468;0.00185851;0.000833726;0.00177325
316000;1.69118e-306;0.0137158;0.00115664;0.376048;0.0789008;0.00186562;0.000849911;0.00178864
316500;9.3461e-307;0.0135019;0.00114006;0.397735;0.0830031;0.00179417;0.000827015;0.00182457
317000;6.23038e-307;0.0133933;0.00116177;0.407845;0.0890058;0.00180878;0.000817541;0.0029587
317500;8.90104e-307;0.0132421;0.00123796;0.405483;0.0834449;0.00179693;0.00082662;0.00218577
318000;3.56051e-307;0.0135038;0.00114322;0.379792;0.0913199;0.00189523;0.000847543;0.00293383
318500;1.60219e-306;0.0135445;0.0011365;0.388396;0.081642;0.00182772;0.000838068;0.00260579
319000;1.24611e-306;0.0135504;0.00111203;0.395516;0.0835968;0.00183601;0.0008357;0.00306094
319500;9.45757e-308;0.013207;0.00120203;0.391704;0.0817415;0.00179535;0.000824252;0.00212616
320000;3.22651e-307;0.0134091;0.0011369;0.389748;0.0857218;0.00185299;0.000837674;0.00212892
320500;1.24612e-306;0.0128043;0.00113493;0.407219;0.0881748;0.00177246;0.000804909;0.00211708
321000;1.95227e-312;0.0134367;0.00115269;0.406585;0.0866913;0.00178312;0.000822278;0.00189128
321500;3.11522e-307;0.0138824;0.00113887;0.39934;0.0854569;0.0017768;0.000825041;0.00187588
322000;2.11392e-307;0.0133641;0.00117795;0.421493;0.0853973;0.00181746;0.000820699;0.00184075
322500;1.69117e-306;0.0136179;0.0011219;0.374008;0.0798091;0.00182299;0.000839647;0.00174759
323000;6.2306e-307;0.0133594;0.00112071;0.398892;0.0867225;0.00178627;0.00081912;0.00177404
323500;1.24611e-306;0.0135086;0.00115269;0.392956;0.0822728;0.00181233;0.000823068;0.0018218
324000;4.22764e-307;0.0130384;0.00115861;0.39711;0.0906219;0.00181707;0.000825436;0.00179338
324500;2.78148e-307;0.0139373;0.00114756;0.385523;0.0876012;0.00187707;0.000857806;0.00176061
325000;1.89145e-307;0.0132113;0.00114243;0.396084;0.0836414;0.00182693;0.00082662;0.00178075
325500;2.11392e-307;0.0142843;0.00116019;0.38566;0.0843488;0.00189483;0.000886229;0.00185022
326000;1.37962e-306;0.0139546;0.00115308;0.388028;0.0828642;0.00193865;0.000841226;0.00181233
326500;4.22764e-307;0.014334;0.00122019;0.391264;0.0900345;0.00242025;0.000845174;0.00184233
327000;9.3461e-307;0.0132855;0.00111519;0.417033;0.0879036;0.00218379;0.000855043;0.00181825
327500;1.11261e-306;0.0138856;0.00116572;0.390353;0.0822329;0.00204602;0.000865701;0.00177285
328000;2.11392e-307;0.0149289;0.00116651;0.40263;0.0852323;0.00198918;0.00086728;0.00181312
328500;2.22519e-306;0.0139704;0.00113532;0.406837;0.0854767;0.00192562;0.000868465;0.00193549
329000;1.29061e-306;0.0135323;0.00112427;0.399687;0.087015;0.00187115;0.000865701;0.00190312
329500;1.78021e-306;0.0143798;0.00125414;0.380028;0.0809247;0.00193549;0.000905967;0.00194931
330000;6.2304e-307;0.013389;0.00113493;0.399688;0.0872839;0.00184233;0.000856227;0.00207129
330500;2.22521e-307;0.0132954;0.00119374;0.377084;0.0837453;0.00227025;0.000864122;0.00193983
331000;1.76128e-312;0.0136171;0.00122611;0.385736;0.0840378;0.00215498;0.000872412;0.00190431
331500;3.56038e-307;0.014021;0.00115229;0.407422;0.0884673;0.00209418;0.000884255;0.00204839
332000;6.2304e-307;0.0139566;0.00117677;0.395415;0.0838361;0.00204366;0.000872807;0.00200734
332500;1.60219e-306;0.0148946;0.00117559;0.393684;0.0872199;0.00217274;0.000904388;0.00193826
333000;1.06809e-306;0.0141027;0.00112427;0.384833;0.0839991;0.00204642;0.000879913;0.00189602
333500;1.69119e-306;0.0140522;0.00128493;0.383238;0.0814395;0.00196984;0.000873597;0.00189681
334000;1.4242e-306;0.0137691;0.00114361;0.38691;0.0866554;0.00195681;0.000880307;0.00184707
334500;7.56604e-307;0.0144959;0.00120046;0.416445;0.0877935;0.00190549;0.000872412;0.00189404
335000;8.45603e-307;0.0139483;0.00116374;0.398245;0.0865457;0.00188338;0.000865307;0.00187983
335500;4.45046e-307;0.0145405;0.00114677;0.407328;0.0893315;0.00186562;0.000858596;0.00184746
336000;2.37667e-312;0.0149597;0.00115072;0.389534;0.0824244;0.00191615;0.00090873;0.00179812
336500;1.61325e-307;0.0149629;0.00116216;0.395616;0.0853756;0.00201286;0.000909519;0.00177562
337000;4.67297e-307;0.0141935;0.00117243;0.397749;0.0844602;0.00196786;0.000877149;0.00187707
337500;1.69121e-306;0.014302;0.00116374;0.383323;0.0828101;0.00188615;0.000873202;0.00179693
338000;1.37962e-306;0.0146624;0.0011444;0.377676;0.0877982;0.00189246;0.000875176;0.00180996
338500;6.2306e-307;0.0144414;0.0011444;0.398826;0.0884622;0.00190667;0.00088386;0.00185812
339000;2.22526e-307;0.0145109;0.00118506;0.371424;0.0814679;0.00189799;0.00089294;0.00181035
339500;6.23054e-307;0.0144959;0.0011215;0.397397;0.0862792;0.00187746;0.000863333;0.00183364
340000;7.56592e-307;0.0146009;0.00115387;0.378183;0.0817849;0.00190628;0.00087557;0.00181233
340500;9.34588e-307;0.0142357;0.0011594;0.381085;0.0823107;0.00192404;0.000886229;0.00181943
341000;4.67266e-307;0.0150181;0.00119611;0.385448;0.0838483;0.00212813;0.000906361;0.00189088
341500;2.22521e-307;0.0140348;0.0011744;0.378115;0.0833829;0.00198207;0.000861754;0.0019276
342000;2.78145e-307;0.0142014;0.00114993;0.387618;0.0850637;0.00201681;0.000865307;0.00212616
342500;9.3458e-307;0.0136392;0.00115427;0.384346;0.0842217;0.00188062;0.000840832;0.00210918
343000;2.22521e-306;0.0148756;0.00116887;0.391555;0.0844764;0.00191496;0.000877149;0.00195918
343500;1.42176e-312;0.0148693;0.00114637;0.401262;0.0860187;0.00186286;0.000851885;0.00194812
344000;4.00537e-307;0.0169603;0.00114361;0.368796;0.079866;0.00189838;0.00089294;0.00207366
344500;1.89144e-307;0.014512;0.0011365;0.402265;0.0858327;0.0018822;0.000870044;0.00207366
345000;4.00546e-307;0.0150118;0.00116493;0.377534;0.0838234;0.0019197;0.00088465;0.00195247
345500;2.78147e-307;0.0153225;0.00112743;0.418114;0.0894799;0.00189523;0.000883071;0.00192365
346000;4.0054e-307;0.0148322;0.00112032;0.38372;0.0829447;0.00192839;0.000887413;0.00187944
346500;3.11523e-307;0.0157164;0.00115348;0.366286;0.0819574;0.00192562;0.000909914;0.00186996
347000;9.3458e-307;0.0147248;0.00116216;0.347302;0.0774627;0.00190075;0.00088386;0.0018068
347500;2.22521e-306;0.0138962;0.00110453;0.420237;0.0969017;0.0018218;0.000832542;0.00186167
348000;1.42176e-312;0.0149814;0.00118072;0.381976;0.0814541;0.00186917;0.000875176;0.00189483
348500;4.00537e-307;0.0149084;0.00115427;0.364574;0.0796935;0.00194773;0.000895703;0.00185378
349000;2.33646e-307;0.0150146;0.00114203;0.371161;0.0816767;0.0019197;0.000877149;0.00184509
349500;1.37962e-306;0.0149719;0.00115072;0.373238;0.0815169;0.00193707;0.000896098;0.00192325
350000;2.44033e-312;0.0152866;0.00129638;0.383266;0.0859085;0.00193075;0.000894913;0.00189325
350500;4.00537e-307;0.0152159;0.00118388;0.399963;0.0858347;0.00189325;0.000885044;0.00193154
351000;2.44772e-307;0.0148207;0.00114006;0.37848;0.0833659;0.00188023;0.000887808;0.00186601
351500;1.61324e-307;0.0151231;0.00117164;0.371477;0.0825259;0.00195484;0.000909125;0.00193391
352000;4.67297e-307;0.0145259;0.0011594;0.379051;0.083883;0.00184944;0.000854648;0.00187865
352500;1.69121e-306;0.0156525;0.00117519;0.388903;0.0888041;0.00194615;0.000907546;0.0018901
353000;1.37962e-306;0.0150852;0.00142112;0.373464;0.0804056;0.00194339;0.000897677;0.00187746
353500;2.44033e-312;0.0144082;0.00120638;0.381849;0.0842395;0.00194418;0.000889387;0.00199984
354000;5.34045e-307;0.0154133;0.00116058;0.383444;0.086372;0.00191575;0.000888597;0.00191141
354500;2.78148e-307;0.0155538;0.0011744;0.362124;0.0835905;0.00193786;0.000954522;0.00181549
355000;4.22791e-307;0.0155609;0.00116019;0.38664;0.0858777;0.00193944;0.00110295;0.00183009
355500;3.11523e-307;0.0152645;0.0011819;0.386562;0.0832601;0.00195799;0.00115782;0.00186246
356000;4.45037e-307;0.0151788;0.00120243;0.406614;0.0873529;0.00194931;0.00113335;0.00197141
356500;1.44635e-307;0.0150284;0.00116256;0.382348;0.0843485;0.0019347;0.00111203;0.00192207
357000;1.37962e-306;0.0152893;0.00115743;0.383439;0.083945;0.00194497;0.000976628;0.00206339
357500;1.29061e-306;0.0152917;0.00125296;0.382717;0.0852824;0.00197892;0.000960048;0.0019426
358000;1.24611e-306;0.0150118;0.00119295;0.385905;0.0844996;0.00194733;0.000930836;0.00189365
358500;3.44902e-307;0.0157615;0.0011519;0.39055;0.0843007;0.00200221;0.000939126;0.0019272
359000;1.24611e-306;0.0156896;0.00115861;0.376996;0.0849378;0.00199865;0.000955706;0.00189917
359500;1.1126e-306;0.0149186;0.00117401;0.374922;0.0835155;0.00192049;0.000930441;0.00187273
360000;7.56605e-307;0.0162466;0.00135323;0.371296;0.0828736;0.00200536;0.000945442;0.00209734
360500;2.13622e-306;0.0148121;0.00156284;0.381277;0.0884819;0.00190786;0.00112071;0.00220077
361000;1.1126e-306;0.0155167;0.00157311;0.367875;0.0817691;0.00199471;0.00115032;0.00185338
361500;1.24611e-306;0.0151547;0.0014152;0.384261;0.0880896;0.00192168;0.00157824;0.00188062
362000;8.90109e-307;0.0151362;0.00134454;0.39769;0.090228;0.00195168;0.00184865;0.00198997
362500;1.11258e-306;0.0149194;0.00120796;0.402599;0.0893974;0.00192049;0.00167614;0.00192878
363000;1.44635e-307;0.0159537;0.00120282;0.362483;0.0828527;0.00202036;0.00192523;0.00183207
363500;9.34609e-307;0.0149506;0.00117124;0.384525;0.0871962;0.00192128;0.00166548;0.00186009
364000;4.45046e-307;0.0151839;0.0011898;0.380163;0.0852552;0.00187707;0.00128256;0.00184115
364500;7.56599e-307;0.0161566;0.00114203;0.362528;0.0797582;0.00198207;0.00119651;0.00187233
365000;1.37959e-306;0.0156209;0.00114835;0.374974;0.0854135;0.00197536;0.00133546;0.00189799
365500;9.34605e-307;0.0162431;0.00113571;0.389845;0.0852256;0.00204326;0.00146613;0.00190194
366000;6.2306e-307;0.0146115;0.00119217;0.394577;0.0875582;0.00190825;0.00116216;0.00189207
366500;1.86922e-306;0.015949;0.00119019;0.365926;0.0826447;0.00199234;0.00104729;0.00184233
367000;4.22775e-307;0.0164839;0.00119019;0.381343;0.0838483;0.00203418;0.00102163;0.0018897
367500;1.1126e-306;0.015626;0.00122375;0.392738;0.0893374;0.00196589;0.000968338;0.00193391
368000;8.90072e-308;0.0151681;0.00128493;0.379131;0.0845869;0.00195049;0.000950969;0.00186167
368500;4.89516e-307;0.0161767;0.00149573;0.374731;0.0836837;0.00202865;0.000995971;0.00189207
369000;7.56605e-307;0.0157184;0.00129796;0.378051;0.0888917;0.00199984;0.000964391;0.00189167
369500;1.86922e-306;0.0155925;0.00136744;0.383756;0.0894199;0.00198484;0.000933205;0.00188891
370000;2.33652e-307;0.0161483;0.00128099;0.386863;0.085318;0.00197457;0.000935968;0.00190233
370500;1.11262e-306;0.0158053;0.00136546;0.37414;0.0831847;0.00203497;0.000962022;0.00194497
371000;3.22646e-307;0.0160409;0.00123954;0.357254;0.0804408;0.00198365;0.000954522;0.00191733
371500;1.37962e-306;0.0157247;0.00121822;0.379716;0.0853523;0.00198523;0.000960838;0.00191299
372000;1.7802e-306;0.0158463;0.00121111;0.38902;0.0880011;0.00198444;0.000948206;0.00194181
372500;1.6912e-306;0.0165131;0.00125572;0.390938;0.0894073;0.0019576;0.000917415;0.00193904
373000;4.45061e-308;0.0153288;0.00120006;0.391445;0.0873289;0.00337083;0.00111558;0.00193549
373500;8.90109e-307;0.0154966;0.00146455;0.385383;0.0878424;0.00349162;0.00109703;0.00196076
374000;2.11387e-307;0.0156904;0.0012948;0.379919;0.0860641;0.00350741;0.00122848;0.00199155
374500;1.86921e-306;0.0152909;0.00125691;0.37964;0.0847116;0.00267369;0.00119809;0.00198602
375000;2.22523e-306;0.0160769;0.00125256;0.385705;0.0878061;0.00201602;0.00103782;0.00199589
375500;9.45697e-308;0.0161002;0.00122098;0.398159;0.0872353;0.0020026;0.000988471;0.00198128
376000;1.1126e-306;0.0161838;0.00122296;0.398958;0.0901616;0.00197418;0.000955311;0.00191615
376500;1.24611e-306;0.016159;0.00123204;0.373569;0.0854534;0.00195957;0.000930047;0.00188378
377000;8.90109e-307;0.0163599;0.00121664;0.398913;0.089757;0.0019501;0.000928073;0.00197023
377500;9.34589e-307;0.0159209;0.00132994;0.38225;0.0908422;0.00191496;0.000903993;0.0018976
378000;1.37962e-306;0.0164846;0.00118822;0.370257;0.084652;0.0020326;0.00095689;0.00189878
378500;1.11258e-307;0.0161613;0.00122532;0.377388;0.0865007;0.00202036;0.000943863;0.00192247
379000;4.89516e-307;0.0159979;0.00129835;0.375503;0.0853768;0.00198089;0.000938337;0.00198207
379500;8.90074e-308;0.0159829;0.00120124;0.385861;0.089517;0.00204918;0.000936758;0.00191654
380000;3.33774e-307;0.0160417;0.00124783;0.387515;0.0876115;0.00296502;0.000943468;0.00194339
380500;3.11524e-307;0.0155108;0.00127467;0.392239;0.0881543;0.00222209;0.000922546;0.00199076
381000;1.44635e-307;0.0164661;0.00134691;0.393796;0.0884764;0.00243012;0.00096597;0.00194418
381500;1.37962e-306;0.0154022;0.00139507;0.385051;0.087951;0.0020855;0.000954522;0.00195128
382000;1.29061e-306;0.016217;0.0013023;0.400233;0.0909981;0.0025071;0.000967154;0.00195128
382500;1.24611e-306;0.0162513;0.00131651;0.385555;0.0875345;0.00219919;0.000979786;0.00196905
383000;6.67536e-308;0.0166512;0.00130467;0.389502;0.0893899;0.0022509;0.000978602;0.00194339
383500;6.95358e-308;0.0168411;0.00133783;0.395598;0.0920632;0.00274159;0.000959654;0.00195049
384000;8.45599e-307;0.016153;0.00132283;0.382538;0.0868338;0.00341228;0.000954127;0.00189404
384500;1.37962e-306;0.0160078;0.00129954;0.389881;0.0906519;0.00354176;0.000935179;0.00196786
385000;4.89527e-307;0.0173267;0.00136467;0.377477;0.0854703;0.00369453;0.000966364;0.00190154
385500;7.56605e-307;0.0174984;0.00133151;0.408043;0.0908161;0.00336412;0.000979391;0.00197576
386000;1.78017e-306;0.0167527;0.00128651;0.389408;0.0936608;0.00211747;0.00096597;0.00194812
386500;1.37962e-306;0.0165979;0.00127743;0.381211;0.0898083;0.00207603;0.000976233;0.00198602
387000;8.34425e-308;0.0165285;0.00121467;0.37345;0.0890058;0.00203852;0.000931626;0.00187786
387500;1.37959e-306;0.0160469;0.00123085;0.395517;0.0918141;0.00201444;0.000934784;0.00200931
388000;1.33512e-306;0.0172145;0.00120164;0.376442;0.0915042;0.00212261;0.000985313;0.00192523
388500;1.3796e-306;0.0166844;0.00119651;0.382937;0.0866566;0.00208155;0.000966759;0.00199707
389000;6.2306e-307;0.0173752;0.00127388;0.392418;0.0916376;0.00214432;0.000991629;0.00192799
389500;3.11524e-307;0.0173863;0.00119493;0.397452;0.0915899;0.00201168;0.000952943;0.00196313
390000;1.61324e-307;0.0163729;0.00126441;0.38197;0.0884827;0.002003;0.000959654;0.00199984
390500;1.05695e-307;0.0169493;0.00119256;0.385923;0.0886517;0.00206497;0.000993208;0.00202313
391000;1.33512e-306;0.0171336;0.00121111;0.414093;0.0926841;0.00201721;0.000968338;0.00207326
391500;1.61328e-307;0.017072;0.00117835;0.381749;0.0888838;0.00197813;0.000954916;0.00203221
392000;5.11798e-307;0.017014;0.00122059;0.369067;0.0861075;0.00204642;0.000978602;0.00192365
392500;3.44898e-307;0.0172118;0.00116256;0.388281;0.0897996;0.00212261;0.000977418;0.00205116
393000;6.89773e-307;0.0166461;0.00125296;0.38655;0.0900926;0.00213405;0.0009411;0.0020405
393500;2.22524e-307;0.016562;0.00126559;0.380512;0.0905299;0.00202944;0.000945837;0.00201286
394000;2.55898e-307;0.0163638;0.00136625;0.364698;0.0865141;0.002003;0.0009486;0.00191773
394500;1.89143e-307;0.0170089;0.00150047;0.369204;0.0871793;0.00207287;0.000967549;0.00198721
395000;1.0398e-312;0.0167333;0.00126006;0.390798;0.0906302;0.00198839;0.000955311;0.00202629
395500;4.89545e-307;0.0173965;0.00126835;0.38005;0.0901845;0.00202313;0.000960443;0.00197813
396000;2.78148e-307;0.0168249;0.00129835;0.373962;0.0880276;0.00203339;0.000984128;0.00196786
396500;9.45698e-308;0.0174301;0.00128256;0.35286;0.0820687;0.00206853;0.000986497;0.00191457
397000;1.7485e-317;0.0174175;0.0012344;0.378528;0.0891447;0.0020555;0.000978207;0.00199628
397500;7.40885e-251;0.0164653;0.00125059;0.378221;0.0897744;0.00198563;0.000947021;0.00213327
398000;6.28082e-307;0.0170164;0.00124901;0.390443;0.0909444;0.00205195;0.000980181;0.00228209
398500;1.30741e+79;0.0164633;0.00125019;0.391298;0.091938;0.00202787;0.000956495;0.00211945
399000;6.50751e+29;0.0179906;0.00119848;0.390654;0.0894945;0.00207247;0.000999129;0.00223353
399500;1.13584e-36;0.016515;0.00119098;0.382895;0.0905307;0.00200773;0.000953732;0.00213563
400000;6.96978e+228;0.0162774;0.00125927;0.389814;0.0933225;0.00199589;0.000944653;0.00209339
400500;8.85752e+247;0.0178821;0.00125533;0.390784;0.0938238;0.00209103;0.0010011;0.00203102
401000;8.49012e+175;0.0175615;0.00119848;0.378862;0.0889035;0.00212932;0.001009;0.00197418
401500;1.17606e+136;0.0176914;0.00120164;0.382215;0.0911691;0.00206655;0.000981365;0.00198168
402000;1.70308e+136;0.0170274;0.00117914;0.393452;0.0939355;0.00207168;0.000977023;0.00203102
402500;7.9225e+102;0.0163654;0.00120401;0.402357;0.0949504;0.00204208;0.00096518;0.00242144
403000;4.9631e+30;0.016247;0.0011673;0.397391;0.0956373;0.00199194;0.000945837;0.00240841
403500;1.30741e+79;0.0177187;0.00118111;0.374055;0.0878136;0.00209932;0.0010011;0.00219366
404000;3.58986e+160;0.0175236;0.00121309;0.385518;0.0923758;0.00205905;0.000970312;0.00223314
404500;2.66256e+06;0.0180056;0.00130112;0.395092;0.0934918;0.00209063;0.000986497;0.00216287
405000;3.73373e+247;0.0177052;0.00119532;0.379298;0.0927607;0.00207721;0.000978207;0.00209182
405500;1.38586e+219;0.0174194;0.00119769;0.379317;0.0930173;0.00206774;0.000984523;0.00213682
406000;3.59196e+160;0.0176164;0.00119809;0.388621;0.093461;0.00206418;0.000991629;0.00206221
406500;7.02794e+199;0.018158;0.0012423;0.379724;0.0894984;0.00211471;0.00103703;0.00217866
407000;2.17553e+59;0.0167898;0.00117006;0.38864;0.0939205;0.00204287;0.000977023;0.00205195
407500;7.08665e+25;0.0182563;0.0012119;0.397152;0.0950815;0.00206734;0.000990839;0.00205431
